scheduler,code,q,columns,layers,qubits,volume,idle,sec,floor,best_cols,q_rel,cols_rel,collapsed_to_serial,n_methods,common,q_n,cols_n,q_lo,q_hi,c_lo,c_hi
annealed,"[[17,2,6]]",86,46,42,85,3648.0,308.0,46.4,39,26,2.2051282051282053,1.7692307692307692,False,3,True,0.7966101694915254,0.21978021978021978,39,98,26,117.0
annealed,"[[17,2,6]]",87,46,42,85,3648.0,354.0,45.0,39,26,2.230769230769231,1.7692307692307692,False,3,True,0.8135593220338984,0.21978021978021978,39,98,26,117.0
annealed,"[[17,2,6]]",88,43,40,88,3489.0,295.0,45.5,39,26,2.2564102564102564,1.6538461538461537,False,3,True,0.8305084745762712,0.18681318681318682,39,98,26,117.0
annealed,"[[17,2,6]]",89,43,40,88,3489.0,338.0,46.7,39,26,2.282051282051282,1.6538461538461537,False,3,True,0.847457627118644,0.18681318681318682,39,98,26,117.0
annealed,"[[17,2,6]]",90,43,40,88,3489.0,381.0,45.5,39,26,2.3076923076923075,1.6538461538461537,False,3,True,0.864406779661017,0.18681318681318682,39,98,26,117.0
annealed,"[[17,2,6]]",91,43,40,88,3489.0,424.0,45.8,39,26,2.3333333333333335,1.6538461538461537,False,3,True,0.8813559322033898,0.18681318681318682,39,98,26,117.0
annealed,"[[17,2,6]]",92,42,38,92,3575.0,289.0,46.7,39,26,2.358974358974359,1.6153846153846154,False,3,True,0.8983050847457628,0.17582417582417584,39,98,26,117.0
annealed,"[[17,2,6]]",93,42,38,92,3575.0,331.0,45.5,39,26,2.3846153846153846,1.6153846153846154,False,3,True,0.9152542372881356,0.17582417582417584,39,98,26,117.0
annealed,"[[17,2,6]]",94,42,38,92,3575.0,373.0,46.1,39,26,2.41025641025641,1.6153846153846154,False,3,True,0.9322033898305084,0.17582417582417584,39,98,26,117.0
annealed,"[[17,2,6]]",95,42,38,92,3575.0,415.0,45.8,39,26,2.4358974358974357,1.6153846153846154,False,3,True,0.9491525423728814,0.17582417582417584,39,98,26,117.0
annealed,"[[17,2,6]]",96,42,38,92,3575.0,457.0,46.7,39,26,2.4615384615384617,1.6153846153846154,False,3,True,0.9661016949152542,0.17582417582417584,39,98,26,117.0
annealed,"[[17,2,6]]",97,42,38,92,3575.0,499.0,45.5,39,26,2.4871794871794872,1.6153846153846154,False,3,True,0.9830508474576272,0.17582417582417584,39,98,26,117.0
annealed,"[[17,2,6]]",98,41,37,98,3695.0,323.0,45.8,39,26,2.5128205128205128,1.5769230769230769,False,3,True,1.0,0.16483516483516483,39,98,26,117.0
annealed,"[[16,3,5]]",40,52,48,40,2006.0,74.0,79.1,40,23,1.0,2.260869565217391,False,3,True,0.0,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",41,52,48,40,2006.0,126.0,41.4,40,23,1.025,2.260869565217391,False,3,True,0.017241379310344827,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",42,52,48,40,2006.0,178.0,38.7,40,23,1.05,2.260869565217391,False,3,True,0.034482758620689655,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",43,52,48,40,2006.0,230.0,43.7,40,23,1.075,2.260869565217391,False,3,True,0.05172413793103448,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",44,52,48,40,2006.0,282.0,52.8,40,23,1.1,2.260869565217391,False,3,True,0.06896551724137931,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",45,52,48,40,2006.0,334.0,41.6,40,23,1.125,2.260869565217391,False,3,True,0.08620689655172414,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",46,52,48,40,2006.0,386.0,40.6,40,23,1.15,2.260869565217391,False,3,True,0.10344827586206896,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",47,52,48,40,2006.0,438.0,39.7,40,23,1.175,2.260869565217391,False,3,True,0.1206896551724138,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",48,52,48,40,2006.0,490.0,40.0,40,23,1.2,2.260869565217391,False,3,True,0.13793103448275862,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",49,52,48,40,2006.0,542.0,39.3,40,23,1.225,2.260869565217391,False,3,True,0.15517241379310345,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",50,52,48,40,2006.0,594.0,39.3,40,23,1.25,2.260869565217391,False,3,True,0.1724137931034483,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",51,52,48,40,2006.0,646.0,39.2,40,23,1.275,2.260869565217391,False,3,True,0.1896551724137931,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",52,52,48,40,2006.0,698.0,39.1,40,23,1.3,2.260869565217391,False,3,True,0.20689655172413793,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",53,52,48,40,2006.0,750.0,39.1,40,23,1.325,2.260869565217391,False,3,True,0.22413793103448276,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",54,52,48,40,2006.0,802.0,40.0,40,23,1.35,2.260869565217391,False,3,True,0.2413793103448276,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",55,52,48,40,2006.0,854.0,39.5,40,23,1.375,2.260869565217391,False,3,True,0.25862068965517243,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",56,52,48,40,2006.0,906.0,38.9,40,23,1.4,2.260869565217391,False,3,True,0.27586206896551724,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",57,52,48,40,2006.0,958.0,38.8,40,23,1.425,2.260869565217391,False,3,True,0.29310344827586204,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",58,52,48,40,2006.0,1010.0,39.0,40,23,1.45,2.260869565217391,False,3,True,0.3103448275862069,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",59,52,48,40,2006.0,1062.0,38.3,40,23,1.475,2.260869565217391,False,3,True,0.3275862068965517,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",60,52,48,40,2006.0,1114.0,39.5,40,23,1.5,2.260869565217391,False,3,True,0.3448275862068966,0.8950617283950639,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",61,51,47,61,2500.0,611.0,38.5,40,23,1.525,2.217391304347826,False,3,True,0.3620689655172414,0.8641975308641997,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",62,50,46,62,2858.0,242.0,39.5,40,23,1.55,2.1739130434782608,False,3,True,0.3793103448275862,0.8333333333333354,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",63,50,46,62,2858.0,292.0,38.9,40,23,1.575,2.1739130434782608,False,3,True,0.39655172413793105,0.8333333333333354,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",64,50,46,62,2858.0,342.0,38.6,40,23,1.6,2.1739130434782608,False,3,True,0.41379310344827586,0.8333333333333354,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",65,49,46,65,2956.0,229.0,39.3,40,23,1.625,2.130434782608696,False,3,True,0.43103448275862066,0.8024691358024711,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",66,49,46,65,2956.0,278.0,40.2,40,23,1.65,2.130434782608696,False,3,True,0.4482758620689655,0.8024691358024711,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",67,46,43,67,2847.0,235.0,37.9,40,23,1.675,2.0,False,3,True,0.46551724137931033,0.7098765432098783,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",68,46,43,67,2847.0,281.0,38.8,40,23,1.7,2.0,False,3,True,0.4827586206896552,0.7098765432098783,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",69,46,43,67,2847.0,327.0,39.0,40,23,1.725,2.0,False,3,True,0.5,0.7098765432098783,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",70,45,41,70,2859.0,291.0,38.7,40,23,1.75,1.9565217391304348,False,3,True,0.5172413793103449,0.679012345679014,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",71,44,40,71,2862.0,262.0,38.4,40,23,1.775,1.9130434782608696,False,3,True,0.5344827586206896,0.6481481481481497,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",72,44,40,71,2862.0,306.0,38.9,40,23,1.8,1.9130434782608696,False,3,True,0.5517241379310345,0.6481481481481497,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",73,44,40,71,2862.0,350.0,38.6,40,23,1.825,1.9130434782608696,False,3,True,0.5689655172413793,0.6481481481481497,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",74,44,40,71,2862.0,394.0,38.9,40,23,1.85,1.9130434782608696,False,3,True,0.5862068965517241,0.6481481481481497,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",75,44,40,71,2862.0,438.0,39.5,40,23,1.875,1.9130434782608696,False,3,True,0.603448275862069,0.6481481481481497,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",76,41,37,76,2818.0,298.0,38.6,40,23,1.9,1.7826086956521738,False,3,True,0.6206896551724138,0.5555555555555569,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",77,41,37,76,2818.0,339.0,38.8,40,23,1.925,1.7826086956521738,False,3,True,0.6379310344827587,0.5555555555555569,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",78,41,37,76,2818.0,380.0,41.0,40,23,1.95,1.7826086956521738,False,3,True,0.6551724137931034,0.5555555555555569,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",79,41,37,76,2818.0,421.0,38.7,40,23,1.975,1.7826086956521738,False,3,True,0.6724137931034483,0.5555555555555569,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",80,38,34,80,2804.0,236.0,38.0,40,23,2.0,1.6521739130434783,False,3,True,0.6896551724137931,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",81,38,34,80,2804.0,274.0,37.8,40,23,2.025,1.6521739130434783,False,3,True,0.7068965517241379,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",82,38,34,80,2804.0,312.0,38.1,40,23,2.05,1.6521739130434783,False,3,True,0.7241379310344828,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",83,38,34,80,2804.0,350.0,38.1,40,23,2.075,1.6521739130434783,False,3,True,0.7413793103448276,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",84,38,34,80,2804.0,388.0,38.2,40,23,2.1,1.6521739130434783,False,3,True,0.7586206896551724,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",85,38,34,80,2804.0,426.0,38.7,40,23,2.125,1.6521739130434783,False,3,True,0.7758620689655172,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",86,38,34,80,2804.0,464.0,38.2,40,23,2.15,1.6521739130434783,False,3,True,0.7931034482758621,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",87,38,34,80,2804.0,502.0,37.9,40,23,2.175,1.6521739130434783,False,3,True,0.8103448275862069,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",88,38,34,80,2804.0,540.0,38.2,40,23,2.2,1.6521739130434783,False,3,True,0.8275862068965517,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",89,38,34,80,2804.0,578.0,38.2,40,23,2.225,1.6521739130434783,False,3,True,0.8448275862068966,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",90,38,34,80,2804.0,616.0,37.9,40,23,2.25,1.6521739130434783,False,3,True,0.8620689655172413,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",91,38,34,80,2804.0,654.0,40.1,40,23,2.275,1.6521739130434783,False,3,True,0.8793103448275862,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",92,38,34,80,2804.0,692.0,39.3,40,23,2.3,1.6521739130434783,False,3,True,0.896551724137931,0.4629629629629641,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",93,36,33,93,3007.0,341.0,39.4,40,23,2.325,1.565217391304348,False,3,True,0.9137931034482759,0.4012345679012356,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",94,36,33,93,3007.0,377.0,37.9,40,23,2.35,1.565217391304348,False,3,True,0.9310344827586207,0.4012345679012356,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",95,35,31,95,2903.0,422.0,37.8,40,23,2.375,1.5217391304347827,False,3,True,0.9482758620689655,0.3703703703703713,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",96,35,31,95,2903.0,457.0,38.0,40,23,2.4,1.5217391304347827,False,3,True,0.9655172413793104,0.3703703703703713,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",97,35,31,95,2903.0,492.0,37.7,40,23,2.425,1.5217391304347827,False,3,True,0.9827586206896551,0.3703703703703713,40,98,23,55.39999999999992
annealed,"[[16,3,5]]",98,35,31,95,2903.0,527.0,38.1,40,23,2.45,1.5217391304347827,False,3,True,1.0,0.3703703703703713,40,98,23,55.39999999999992
annealed,"[[19,2,6]]",41,97,93,41,3873.0,104.0,157.0,41,27,1.0,3.5925925925925926,False,3,True,0.0,0.7608695652173914,41,98,27,119.0
annealed,"[[19,2,6]]",42,97,93,41,3873.0,201.0,47.0,41,27,1.024390243902439,3.5925925925925926,False,3,True,0.017543859649122806,0.7608695652173914,41,98,27,119.0
annealed,"[[19,2,6]]",43,97,93,41,3873.0,298.0,46.4,41,27,1.048780487804878,3.5925925925925926,False,3,True,0.03508771929824561,0.7608695652173914,41,98,27,119.0
annealed,"[[19,2,6]]",44,97,93,41,3873.0,395.0,46.8,41,27,1.0731707317073171,3.5925925925925926,False,3,True,0.05263157894736842,0.7608695652173914,41,98,27,119.0
annealed,"[[19,2,6]]",45,90,86,45,3885.0,165.0,46.5,41,27,1.0975609756097562,3.3333333333333335,False,3,True,0.07017543859649122,0.6847826086956522,41,98,27,119.0
annealed,"[[19,2,6]]",46,88,84,46,3882.0,166.0,47.6,41,27,1.1219512195121952,3.259259259259259,False,3,True,0.08771929824561403,0.6630434782608695,41,98,27,119.0
annealed,"[[19,2,6]]",47,88,84,46,3882.0,254.0,46.0,41,27,1.146341463414634,3.259259259259259,False,3,True,0.10526315789473684,0.6630434782608695,41,98,27,119.0
annealed,"[[19,2,6]]",48,82,78,48,3777.0,159.0,46.3,41,27,1.170731707317073,3.037037037037037,False,3,True,0.12280701754385964,0.5978260869565217,41,98,27,119.0
annealed,"[[19,2,6]]",49,80,77,49,3729.0,191.0,46.0,41,27,1.1951219512195121,2.962962962962963,False,3,True,0.14035087719298245,0.5760869565217391,41,98,27,119.0
annealed,"[[19,2,6]]",50,78,74,50,3681.0,219.0,45.0,41,27,1.2195121951219512,2.888888888888889,False,3,True,0.15789473684210525,0.5543478260869565,41,98,27,119.0
annealed,"[[19,2,6]]",51,74,71,51,3570.0,204.0,45.0,41,27,1.2439024390243902,2.740740740740741,False,3,True,0.17543859649122806,0.5108695652173914,41,98,27,119.0
annealed,"[[19,2,6]]",52,74,71,51,3570.0,278.0,44.5,41,27,1.2682926829268293,2.740740740740741,False,3,True,0.19298245614035087,0.5108695652173914,41,98,27,119.0
annealed,"[[19,2,6]]",53,72,68,53,3625.0,191.0,44.6,41,27,1.2926829268292683,2.6666666666666665,False,3,True,0.21052631578947367,0.4891304347826087,41,98,27,119.0
annealed,"[[19,2,6]]",54,71,67,54,3601.0,233.0,44.6,41,27,1.3170731707317074,2.6296296296296298,False,3,True,0.22807017543859648,0.4782608695652174,41,98,27,119.0
annealed,"[[19,2,6]]",55,70,67,55,3652.0,198.0,44.9,41,27,1.3414634146341464,2.5925925925925926,False,3,True,0.24561403508771928,0.4673913043478261,41,98,27,119.0
annealed,"[[19,2,6]]",56,69,66,56,3632.0,232.0,44.7,41,27,1.3658536585365855,2.5555555555555554,False,3,True,0.2631578947368421,0.45652173913043476,41,98,27,119.0
annealed,"[[19,2,6]]",57,67,63,57,3573.0,246.0,44.4,41,27,1.3902439024390243,2.4814814814814814,False,3,True,0.2807017543859649,0.43478260869565216,41,98,27,119.0
annealed,"[[19,2,6]]",58,65,62,58,3566.0,204.0,44.4,41,27,1.4146341463414633,2.4074074074074074,False,3,True,0.2982456140350877,0.41304347826086957,41,98,27,119.0
annealed,"[[19,2,6]]",59,63,59,59,3506.0,211.0,44.3,41,27,1.4390243902439024,2.3333333333333335,False,3,True,0.3157894736842105,0.391304347826087,41,98,27,119.0
annealed,"[[19,2,6]]",60,63,59,59,3506.0,274.0,44.5,41,27,1.4634146341463414,2.3333333333333335,False,3,True,0.3333333333333333,0.391304347826087,41,98,27,119.0
annealed,"[[19,2,6]]",61,63,59,59,3506.0,337.0,44.5,41,27,1.4878048780487805,2.3333333333333335,False,3,True,0.3508771929824561,0.391304347826087,41,98,27,119.0
annealed,"[[19,2,6]]",62,60,56,62,3513.0,207.0,44.2,41,27,1.5121951219512195,2.2222222222222223,False,3,True,0.3684210526315789,0.358695652173913,41,98,27,119.0
annealed,"[[19,2,6]]",63,60,56,62,3513.0,267.0,44.3,41,27,1.5365853658536586,2.2222222222222223,False,3,True,0.38596491228070173,0.358695652173913,41,98,27,119.0
annealed,"[[19,2,6]]",64,58,54,64,3499.0,213.0,44.3,41,27,1.5609756097560976,2.1481481481481484,False,3,True,0.40350877192982454,0.33695652173913043,41,98,27,119.0
annealed,"[[19,2,6]]",65,58,54,64,3499.0,271.0,44.0,41,27,1.5853658536585367,2.1481481481481484,False,3,True,0.42105263157894735,0.33695652173913043,41,98,27,119.0
annealed,"[[19,2,6]]",66,58,54,64,3499.0,329.0,44.3,41,27,1.6097560975609757,2.1481481481481484,False,3,True,0.43859649122807015,0.33695652173913043,41,98,27,119.0
annealed,"[[19,2,6]]",67,58,54,64,3499.0,387.0,45.8,41,27,1.6341463414634145,2.1481481481481484,False,3,True,0.45614035087719296,0.33695652173913043,41,98,27,119.0
annealed,"[[19,2,6]]",68,58,54,64,3499.0,445.0,44.2,41,27,1.6585365853658536,2.1481481481481484,False,3,True,0.47368421052631576,0.33695652173913043,41,98,27,119.0
annealed,"[[19,2,6]]",69,55,52,69,3460.0,335.0,44.4,41,27,1.6829268292682926,2.037037037037037,False,3,True,0.49122807017543857,0.30434782608695654,41,98,27,119.0
annealed,"[[19,2,6]]",70,55,52,69,3460.0,390.0,44.2,41,27,1.7073170731707317,2.037037037037037,False,3,True,0.5087719298245614,0.30434782608695654,41,98,27,119.0
annealed,"[[19,2,6]]",71,55,52,69,3460.0,445.0,44.0,41,27,1.7317073170731707,2.037037037037037,False,3,True,0.5263157894736842,0.30434782608695654,41,98,27,119.0
annealed,"[[19,2,6]]",72,55,52,69,3460.0,500.0,44.4,41,27,1.7560975609756098,2.037037037037037,False,3,True,0.543859649122807,0.30434782608695654,41,98,27,119.0
annealed,"[[19,2,6]]",73,54,50,73,3621.0,321.0,44.1,41,27,1.7804878048780488,2.0,False,3,True,0.5614035087719298,0.29347826086956524,41,98,27,119.0
annealed,"[[19,2,6]]",74,54,50,73,3621.0,375.0,44.2,41,27,1.8048780487804879,2.0,False,3,True,0.5789473684210527,0.29347826086956524,41,98,27,119.0
annealed,"[[19,2,6]]",75,52,48,75,3638.0,262.0,44.1,41,27,1.829268292682927,1.9259259259259258,False,3,True,0.5964912280701754,0.2717391304347826,41,98,27,119.0
annealed,"[[19,2,6]]",76,52,48,75,3638.0,314.0,44.2,41,27,1.853658536585366,1.9259259259259258,False,3,True,0.6140350877192983,0.2717391304347826,41,98,27,119.0
annealed,"[[19,2,6]]",77,52,48,75,3638.0,366.0,44.2,41,27,1.8780487804878048,1.9259259259259258,False,3,True,0.631578947368421,0.2717391304347826,41,98,27,119.0
annealed,"[[19,2,6]]",78,48,44,78,3477.0,267.0,43.9,41,27,1.9024390243902438,1.7777777777777777,False,3,True,0.6491228070175439,0.22826086956521738,41,98,27,119.0
annealed,"[[19,2,6]]",79,48,44,78,3477.0,315.0,44.0,41,27,1.9268292682926829,1.7777777777777777,False,3,True,0.6666666666666666,0.22826086956521738,41,98,27,119.0
annealed,"[[19,2,6]]",80,48,44,78,3477.0,363.0,43.9,41,27,1.951219512195122,1.7777777777777777,False,3,True,0.6842105263157895,0.22826086956521738,41,98,27,119.0
annealed,"[[19,2,6]]",81,48,44,78,3477.0,411.0,43.9,41,27,1.975609756097561,1.7777777777777777,False,3,True,0.7017543859649122,0.22826086956521738,41,98,27,119.0
annealed,"[[19,2,6]]",82,48,44,78,3477.0,459.0,44.3,41,27,2.0,1.7777777777777777,False,3,True,0.7192982456140351,0.22826086956521738,41,98,27,119.0
annealed,"[[19,2,6]]",83,48,44,78,3477.0,507.0,43.8,41,27,2.024390243902439,1.7777777777777777,False,3,True,0.7368421052631579,0.22826086956521738,41,98,27,119.0
annealed,"[[19,2,6]]",84,46,42,84,3614.0,250.0,43.6,41,27,2.048780487804878,1.7037037037037037,False,3,True,0.7543859649122807,0.20652173913043478,41,98,27,119.0
annealed,"[[19,2,6]]",85,46,42,84,3614.0,296.0,44.1,41,27,2.073170731707317,1.7037037037037037,False,3,True,0.7719298245614035,0.20652173913043478,41,98,27,119.0
annealed,"[[19,2,6]]",86,46,42,84,3614.0,342.0,43.9,41,27,2.097560975609756,1.7037037037037037,False,3,True,0.7894736842105263,0.20652173913043478,41,98,27,119.0
annealed,"[[19,2,6]]",87,45,41,87,3608.0,307.0,44.9,41,27,2.1219512195121952,1.6666666666666667,False,3,True,0.8070175438596491,0.1956521739130435,41,98,27,119.0
annealed,"[[19,2,6]]",88,45,41,87,3608.0,352.0,44.2,41,27,2.1463414634146343,1.6666666666666667,False,3,True,0.8245614035087719,0.1956521739130435,41,98,27,119.0
annealed,"[[19,2,6]]",89,45,41,87,3608.0,397.0,44.0,41,27,2.1707317073170733,1.6666666666666667,False,3,True,0.8421052631578947,0.1956521739130435,41,98,27,119.0
annealed,"[[19,2,6]]",90,44,40,90,3610.0,350.0,44.0,41,27,2.1951219512195124,1.6296296296296295,False,3,True,0.8596491228070176,0.18478260869565216,41,98,27,119.0
annealed,"[[19,2,6]]",91,44,40,90,3610.0,394.0,44.4,41,27,2.2195121951219514,1.6296296296296295,False,3,True,0.8771929824561403,0.18478260869565216,41,98,27,119.0
annealed,"[[19,2,6]]",92,44,40,90,3610.0,438.0,44.1,41,27,2.2439024390243905,1.6296296296296295,False,3,True,0.8947368421052632,0.18478260869565216,41,98,27,119.0
annealed,"[[19,2,6]]",93,43,40,93,3633.0,366.0,43.9,41,27,2.268292682926829,1.5925925925925926,False,3,True,0.9122807017543859,0.17391304347826086,41,98,27,119.0
annealed,"[[19,2,6]]",94,43,40,93,3633.0,409.0,44.1,41,27,2.292682926829268,1.5925925925925926,False,3,True,0.9298245614035088,0.17391304347826086,41,98,27,119.0
annealed,"[[19,2,6]]",95,43,40,93,3633.0,452.0,43.8,41,27,2.317073170731707,1.5925925925925926,False,3,True,0.9473684210526315,0.17391304347826086,41,98,27,119.0
annealed,"[[19,2,6]]",96,43,40,93,3633.0,495.0,43.9,41,27,2.341463414634146,1.5925925925925926,False,3,True,0.9649122807017544,0.17391304347826086,41,98,27,119.0
annealed,"[[19,2,6]]",97,43,40,93,3633.0,538.0,44.1,41,27,2.3658536585365852,1.5925925925925926,False,3,True,0.9824561403508771,0.17391304347826086,41,98,27,119.0
annealed,"[[19,2,6]]",98,43,40,93,3633.0,581.0,43.8,41,27,2.3902439024390243,1.5925925925925926,False,3,True,1.0,0.17391304347826086,41,98,27,119.0
cap sweep,"[[20,2,6]]",45,466,462,45,13603.0,7367.0,0.6,45,27,1.0,17.25925925925926,True,3,True,0.0,1.15,45,98,27,98.0
cap sweep,"[[20,2,6]]",46,466,462,45,13603.0,7833.0,0.6,45,27,1.0222222222222221,17.25925925925926,True,3,True,0.018867924528301886,1.15,45,98,27,98.0
cap sweep,"[[20,2,6]]",47,235,231,47,7376.0,3669.0,0.6,45,27,1.0444444444444445,8.703703703703704,False,3,True,0.03773584905660377,1.15,45,98,27,98.0
cap sweep,"[[20,2,6]]",48,235,231,47,7376.0,3904.0,0.6,45,27,1.0666666666666667,8.703703703703704,False,3,True,0.05660377358490566,1.15,45,98,27,98.0
cap sweep,"[[20,2,6]]",49,159,155,49,5371.0,2420.0,0.7,45,27,1.0888888888888888,5.888888888888889,False,3,True,0.07547169811320754,1.15,45,98,27,98.0
cap sweep,"[[20,2,6]]",50,159,155,49,5371.0,2579.0,0.6,45,27,1.1111111111111112,5.888888888888889,False,3,True,0.09433962264150944,1.15,45,98,27,98.0
cap sweep,"[[20,2,6]]",51,120,116,51,4447.0,1673.0,0.6,45,27,1.1333333333333333,4.444444444444445,False,3,True,0.11320754716981132,1.15,45,98,27,98.0
cap sweep,"[[20,2,6]]",52,120,116,51,4447.0,1793.0,0.6,45,27,1.1555555555555554,4.444444444444445,False,3,True,0.1320754716981132,1.15,45,98,27,98.0
cap sweep,"[[20,2,6]]",53,98,94,53,3814.0,1380.0,0.6,45,27,1.1777777777777778,3.6296296296296298,False,3,True,0.1509433962264151,1.0,45,98,27,98.0
cap sweep,"[[20,2,6]]",54,98,94,53,3814.0,1478.0,0.6,45,27,1.2,3.6296296296296298,False,3,True,0.16981132075471697,1.0,45,98,27,98.0
cap sweep,"[[20,2,6]]",55,98,94,53,3814.0,1576.0,0.6,45,27,1.2222222222222223,3.6296296296296298,False,3,True,0.18867924528301888,1.0,45,98,27,98.0
cap sweep,"[[20,2,6]]",56,71,67,56,3220.0,756.0,0.6,45,27,1.2444444444444445,2.6296296296296298,False,3,True,0.20754716981132076,0.6197183098591549,45,98,27,98.0
cap sweep,"[[20,2,6]]",57,71,67,56,3220.0,827.0,0.6,45,27,1.2666666666666666,2.6296296296296298,False,3,True,0.22641509433962265,0.6197183098591549,45,98,27,98.0
cap sweep,"[[20,2,6]]",58,71,67,56,3220.0,898.0,0.6,45,27,1.288888888888889,2.6296296296296298,False,3,True,0.24528301886792453,0.6197183098591549,45,98,27,98.0
cap sweep,"[[20,2,6]]",59,71,67,56,3220.0,969.0,0.6,45,27,1.3111111111111111,2.6296296296296298,False,3,True,0.2641509433962264,0.6197183098591549,45,98,27,98.0
cap sweep,"[[20,2,6]]",60,71,67,56,3220.0,1040.0,0.6,45,27,1.3333333333333333,2.6296296296296298,False,3,True,0.2830188679245283,0.6197183098591549,45,98,27,98.0
cap sweep,"[[20,2,6]]",61,71,67,56,3220.0,1111.0,0.6,45,27,1.3555555555555556,2.6296296296296298,False,3,True,0.3018867924528302,0.6197183098591549,45,98,27,98.0
cap sweep,"[[20,2,6]]",62,63,59,62,3014.0,892.0,0.6,45,27,1.3777777777777778,2.3333333333333335,False,3,True,0.32075471698113206,0.5070422535211268,45,98,27,98.0
cap sweep,"[[20,2,6]]",63,63,59,62,3014.0,955.0,0.6,45,27,1.4,2.3333333333333335,False,3,True,0.33962264150943394,0.5070422535211268,45,98,27,98.0
cap sweep,"[[20,2,6]]",64,63,59,62,3014.0,1018.0,0.6,45,27,1.4222222222222223,2.3333333333333335,False,3,True,0.3584905660377358,0.5070422535211268,45,98,27,98.0
cap sweep,"[[20,2,6]]",65,63,59,62,3014.0,1081.0,0.6,45,27,1.4444444444444444,2.3333333333333335,False,3,True,0.37735849056603776,0.5070422535211268,45,98,27,98.0
cap sweep,"[[20,2,6]]",66,56,52,66,2911.0,785.0,0.6,45,27,1.4666666666666666,2.074074074074074,False,3,True,0.39622641509433965,0.4084507042253521,45,98,27,98.0
cap sweep,"[[20,2,6]]",67,56,52,66,2911.0,841.0,0.8,45,27,1.488888888888889,2.074074074074074,False,3,True,0.41509433962264153,0.4084507042253521,45,98,27,98.0
