q,columns,layers,qubits,volume,idle,sec,family,method,label_raw,n_labels,q_col,excel_row,n_filled,block_key,instance,idle_true,footprint,util
58,49,45,58,2671,171,22.0,code,greedy,"[[21,2,6]]",1,19,18,7,43,"[[21,2,6]]",171,2842,0.9398311048557354
59,46,42,59,2566,148,20.7,code,greedy,"[[21,2,6]]",1,19,19,7,43,"[[21,2,6]]",148,2714,0.9454679439941046
60,45,41,60,2544,156,20.1,code,greedy,"[[21,2,6]]",1,19,20,7,43,"[[21,2,6]]",156,2700,0.9422222222222222
61,45,41,60,2544,201,20.1,code,greedy,"[[21,2,6]]",1,19,21,7,43,"[[21,2,6]]",156,2700,0.9422222222222222
62,45,41,60,2544,246,20.0,code,greedy,"[[21,2,6]]",1,19,22,7,43,"[[21,2,6]]",156,2700,0.9422222222222222
63,44,40,63,2563,209,19.3,code,greedy,"[[21,2,6]]",1,19,23,7,43,"[[21,2,6]]",209,2772,0.9246031746031746
64,43,39,64,2543,209,18.7,code,greedy,"[[21,2,6]]",1,19,24,7,43,"[[21,2,6]]",209,2752,0.9240552325581395
65,41,37,65,2474,191,18.1,code,greedy,"[[21,2,6]]",1,19,25,7,43,"[[21,2,6]]",191,2665,0.9283302063789869
66,41,37,65,2474,232,18.0,code,greedy,"[[21,2,6]]",1,19,26,7,43,"[[21,2,6]]",191,2665,0.9283302063789869
67,40,36,67,2500,180,25.5,code,greedy,"[[21,2,6]]",1,19,27,7,43,"[[21,2,6]]",180,2680,0.9328358208955224
68,40,36,67,2500,220,24.8,code,greedy,"[[21,2,6]]",1,19,28,7,43,"[[21,2,6]]",180,2680,0.9328358208955224
69,38,34,69,2415,207,16.0,code,greedy,"[[21,2,6]]",1,19,29,7,43,"[[21,2,6]]",207,2622,0.9210526315789473
70,38,34,69,2415,245,16.2,code,greedy,"[[21,2,6]]",1,19,30,7,43,"[[21,2,6]]",207,2622,0.9210526315789473
71,38,34,69,2415,283,16.1,code,greedy,"[[21,2,6]]",1,19,31,7,43,"[[21,2,6]]",207,2622,0.9210526315789473
72,38,34,69,2415,321,15.8,code,greedy,"[[21,2,6]]",1,19,32,7,43,"[[21,2,6]]",207,2622,0.9210526315789473
73,37,33,73,2474,227,15.7,code,greedy,"[[21,2,6]]",1,19,33,7,43,"[[21,2,6]]",227,2701,0.9159570529433543
74,37,33,73,2474,264,15.5,code,greedy,"[[21,2,6]]",1,19,34,7,43,"[[21,2,6]]",227,2701,0.9159570529433543
75,36,32,75,2437,263,14.8,code,greedy,"[[21,2,6]]",1,19,35,7,43,"[[21,2,6]]",263,2700,0.9025925925925926
76,35,31,76,2432,228,14.5,code,greedy,"[[21,2,6]]",1,19,36,7,43,"[[21,2,6]]",228,2660,0.9142857142857143
77,35,31,77,2426,269,14.3,code,greedy,"[[21,2,6]]",1,19,37,7,43,"[[21,2,6]]",269,2695,0.9001855287569573
78,35,31,77,2426,304,14.2,code,greedy,"[[21,2,6]]",1,19,38,7,43,"[[21,2,6]]",269,2695,0.9001855287569573
79,34,30,79,2389,297,19.8,code,greedy,"[[21,2,6]]",1,19,39,7,43,"[[21,2,6]]",297,2686,0.8894266567386448
80,33,29,80,2366,274,19.3,code,greedy,"[[21,2,6]]",1,19,40,7,43,"[[21,2,6]]",274,2640,0.8962121212121212
81,33,29,80,2366,307,13.4,code,greedy,"[[21,2,6]]",1,19,41,7,43,"[[21,2,6]]",274,2640,0.8962121212121212
82,33,29,80,2366,340,19.3,code,greedy,"[[21,2,6]]",1,19,42,7,43,"[[21,2,6]]",274,2640,0.8962121212121212
83,32,28,83,2398,258,18.7,code,greedy,"[[21,2,6]]",1,19,43,7,43,"[[21,2,6]]",258,2656,0.9028614457831325
84,32,28,84,2386,302,12.7,code,greedy,"[[21,2,6]]",1,19,44,7,43,"[[21,2,6]]",302,2688,0.8876488095238095
85,32,28,84,2386,334,18.6,code,greedy,"[[21,2,6]]",1,19,45,7,43,"[[21,2,6]]",302,2688,0.8876488095238095
86,29,25,86,2328,166,18.3,code,greedy,"[[21,2,6]]",1,19,46,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
87,29,25,86,2328,195,17.5,code,greedy,"[[21,2,6]]",1,19,47,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
88,29,25,86,2328,224,17.4,code,greedy,"[[21,2,6]]",1,19,48,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
89,29,25,86,2328,253,16.9,code,greedy,"[[21,2,6]]",1,19,49,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
90,29,25,86,2328,282,16.9,code,greedy,"[[21,2,6]]",1,19,50,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
91,29,25,86,2328,311,11.6,code,greedy,"[[21,2,6]]",1,19,51,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
92,29,25,86,2328,340,11.4,code,greedy,"[[21,2,6]]",1,19,52,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
93,29,25,86,2328,369,11.0,code,greedy,"[[21,2,6]]",1,19,53,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
94,29,25,86,2328,398,11.0,code,greedy,"[[21,2,6]]",1,19,54,7,43,"[[21,2,6]]",166,2494,0.9334402566158782
95,28,24,95,2331,329,10.9,code,greedy,"[[21,2,6]]",1,19,55,7,43,"[[21,2,6]]",329,2660,0.8763157894736842
96,28,24,95,2331,357,10.7,code,greedy,"[[21,2,6]]",1,19,56,7,43,"[[21,2,6]]",329,2660,0.8763157894736842
97,28,24,95,2331,385,15.4,code,greedy,"[[21,2,6]]",1,19,57,7,43,"[[21,2,6]]",329,2660,0.8763157894736842
98,28,24,95,2331,413,10.5,code,greedy,"[[21,2,6]]",1,19,58,7,43,"[[21,2,6]]",329,2660,0.8763157894736842
34,88,84,34,2911,81,27.0,random,annealed,180,1,8,3,7,34,N=180,81,2992,0.972927807486631
35,75,72,35,2527,98,20.1,random,annealed,180,1,8,4,7,34,N=180,98,2625,0.9626666666666667
36,66,63,36,2296,80,19.8,random,annealed,180,1,8,5,7,34,N=180,80,2376,0.9663299663299664
37,59,55,37,2088,95,19.6,random,annealed,180,1,8,6,7,34,N=180,95,2183,0.956481905634448
38,55,51,38,2014,76,18.6,random,annealed,180,1,8,7,7,34,N=180,76,2090,0.9636363636363636
39,51,47,39,1893,96,19.0,random,annealed,180,1,8,8,7,34,N=180,96,1989,0.951734539969834
40,46,42,40,1726,114,18.3,random,annealed,180,1,8,9,7,34,N=180,114,1840,0.9380434782608695
41,45,41,41,1717,128,18.2,random,annealed,180,1,8,10,7,34,N=180,128,1845,0.9306233062330623
42,40,38,42,1584,96,18.5,random,annealed,180,1,8,11,7,34,N=180,96,1680,0.9428571428571428
43,40,38,42,1584,136,17.9,random,annealed,180,1,8,12,7,34,N=180,96,1680,0.9428571428571428
44,37,33,44,1511,117,17.9,random,annealed,180,1,8,13,7,34,N=180,117,1628,0.9281326781326781
45,37,33,44,1511,154,18.3,random,annealed,180,1,8,14,7,34,N=180,117,1628,0.9281326781326781
46,34,30,46,1460,104,17.8,random,annealed,180,1,8,15,7,34,N=180,104,1564,0.9335038363171355
47,32,28,47,1377,127,17.7,random,annealed,180,1,8,16,7,34,N=180,127,1504,0.9155585106382979
48,32,28,47,1377,159,17.6,random,annealed,180,1,8,17,7,34,N=180,127,1504,0.9155585106382979
49,32,28,47,1377,191,18.1,random,annealed,180,1,8,18,7,34,N=180,127,1504,0.9155585106382979
50,29,25,50,1318,132,17.7,random,annealed,180,1,8,19,7,34,N=180,132,1450,0.9089655172413793
51,29,25,50,1318,161,17.5,random,annealed,180,1,8,20,7,34,N=180,132,1450,0.9089655172413793
52,29,25,50,1318,190,17.6,random,annealed,180,1,8,21,7,34,N=180,132,1450,0.9089655172413793
53,29,25,50,1318,219,17.9,random,annealed,180,1,8,22,7,34,N=180,132,1450,0.9089655172413793
54,27,24,54,1296,162,17.4,random,annealed,180,1,8,23,7,34,N=180,162,1458,0.8888888888888888
55,26,22,55,1265,165,17.3,random,annealed,180,1,8,24,7,34,N=180,165,1430,0.8846153846153846
56,26,22,55,1265,191,17.9,random,annealed,180,1,8,25,7,34,N=180,165,1430,0.8846153846153846
57,26,22,55,1265,217,17.2,random,annealed,180,1,8,26,7,34,N=180,165,1430,0.8846153846153846
58,26,22,55,1265,243,17.2,random,annealed,180,1,8,27,7,34,N=180,165,1430,0.8846153846153846
59,25,21,59,1265,210,17.3,random,annealed,180,1,8,28,7,34,N=180,210,1475,0.8576271186440678
60,25,21,59,1265,235,17.8,random,annealed,180,1,8,29,7,34,N=180,210,1475,0.8576271186440678
61,25,21,59,1265,260,17.3,random,annealed,180,1,8,30,7,34,N=180,210,1475,0.8576271186440678
62,24,20,62,1286,202,17.3,random,annealed,180,1,8,31,7,34,N=180,202,1488,0.864247311827957
63,24,20,62,1286,226,17.6,random,annealed,180,1,8,32,7,34,N=180,202,1488,0.864247311827957
64,24,20,62,1286,250,17.3,random,annealed,180,1,8,33,7,34,N=180,202,1488,0.864247311827957
65,24,20,62,1286,274,17.2,random,annealed,180,1,8,34,7,34,N=180,202,1488,0.864247311827957
66,23,20,66,1301,217,17.2,random,annealed,180,1,8,35,7,34,N=180,217,1518,0.8570487483530962
67,23,20,66,1301,240,17.7,random,annealed,180,1,8,36,7,34,N=180,217,1518,0.8570487483530962
68,23,20,66,1301,263,17.3,random,annealed,180,1,8,37,7,34,N=180,217,1518,0.8570487483530962
69,22,19,69,1284,234,17.3,random,annealed,180,1,8,38,7,34,N=180,234,1518,0.8458498023715415
70,22,19,69,1284,256,17.5,random,annealed,180,1,8,39,7,34,N=180,234,1518,0.8458498023715415
71,22,19,69,1284,278,17.3,random,annealed,180,1,8,40,7,34,N=180,234,1518,0.8458498023715415
72,21,17,72,1263,249,17.3,random,annealed,180,1,8,41,7,34,N=180,249,1512,0.8353174603174603
73,21,17,72,1263,270,17.2,random,annealed,180,1,8,42,7,34,N=180,249,1512,0.8353174603174603
74,21,17,72,1263,291,17.5,random,annealed,180,1,8,43,7,34,N=180,249,1512,0.8353174603174603
75,20,16,75,1313,187,17.1,random,annealed,180,1,8,44,7,34,N=180,187,1500,0.8753333333333333
76,20,16,76,1260,260,17.1,random,annealed,180,1,8,45,7,34,N=180,260,1520,0.8289473684210527
77,20,16,76,1260,280,17.5,random,annealed,180,1,8,46,7,34,N=180,260,1520,0.8289473684210527
78,20,16,76,1260,300,17.1,random,annealed,180,1,8,47,7,34,N=180,260,1520,0.8289473684210527
79,18,14,79,1197,225,17.1,random,annealed,180,1,8,48,7,34,N=180,225,1422,0.8417721518987342
80,18,14,78,1188,252,17.0,random,annealed,180,1,8,49,7,34,N=180,216,1404,0.8461538461538461
81,18,14,78,1188,270,17.5,random,annealed,180,1,8,50,7,34,N=180,216,1404,0.8461538461538461
82,18,14,78,1188,288,16.9,random,annealed,180,1,8,51,7,34,N=180,216,1404,0.8461538461538461
83,18,14,78,1188,306,16.9,random,annealed,180,1,8,52,7,34,N=180,216,1404,0.8461538461538461
84,18,14,78,1188,324,17.2,random,annealed,180,1,8,53,7,34,N=180,216,1404,0.8461538461538461
85,18,14,78,1188,342,16.9,random,annealed,180,1,8,54,7,34,N=180,216,1404,0.8461538461538461
86,18,14,78,1188,360,16.9,random,annealed,180,1,8,55,7,34,N=180,216,1404,0.8461538461538461
87,17,14,86,1224,255,16.8,random,annealed,180,1,8,56,7,34,N=180,238,1462,0.8372093023255814
88,17,14,86,1224,272,17.3,random,annealed,180,1,8,57,7,34,N=180,238,1462,0.8372093023255814
89,17,14,86,1224,289,16.8,random,annealed,180,1,8,58,7,34,N=180,238,1462,0.8372093023255814
90,17,14,86,1224,306,17.0,random,annealed,180,1,8,59,7,34,N=180,238,1462,0.8372093023255814
91,17,14,86,1224,323,16.9,random,annealed,180,1,8,60,7,34,N=180,238,1462,0.8372093023255814
92,17,14,86,1224,340,17.3,random,annealed,180,1,8,61,7,34,N=180,238,1462,0.8372093023255814
93,17,14,86,1224,357,16.8,random,annealed,180,1,8,62,7,34,N=180,238,1462,0.8372093023255814
94,17,14,86,1224,374,16.9,random,annealed,180,1,8,63,7,34,N=180,238,1462,0.8372093023255814
95,17,14,86,1224,391,17.2,random,annealed,180,1,8,64,7,34,N=180,238,1462,0.8372093023255814
96,16,12,95,1242,294,16.8,random,annealed,180,1,8,65,7,34,N=180,278,1520,0.8171052631578948
97,16,12,95,1242,310,16.8,random,annealed,180,1,8,66,7,34,N=180,278,1520,0.8171052631578948
98,16,12,95,1242,326,16.9,random,annealed,180,1,8,67,7,34,N=180,278,1520,0.8171052631578948
59,80,76,59,4551,169,48.7,random,annealed,288,1,16,3,7,59,N=288,169,4720,0.9641949152542373
60,78,74,60,4484,196,30.3,random,annealed,288,1,16,4,7,59,N=288,196,4680,0.9581196581196582
61,71,67,61,4114,217,29.8,random,annealed,288,1,16,5,7,59,N=288,217,4331,0.9498960978988686
62,63,59,62,3681,225,29.3,random,annealed,288,1,16,6,7,59,N=288,225,3906,0.9423963133640553
63,59,55,63,3496,221,30.2,random,annealed,288,1,16,7,7,59,N=288,221,3717,0.9405434490180253
64,57,53,64,3426,222,33.0,random,annealed,288,1,16,8,7,59,N=288,222,3648,0.9391447368421053
65,51,47,65,3099,216,29.1,random,annealed,288,1,16,9,7,59,N=288,216,3315,0.934841628959276
66,47,43,66,2894,208,29.0,random,annealed,288,1,16,10,7,59,N=288,208,3102,0.9329464861379755
67,45,41,67,2796,219,28.7,random,annealed,288,1,16,11,7,59,N=288,219,3015,0.9273631840796019
68,45,41,67,2796,264,28.7,random,annealed,288,1,16,12,7,59,N=288,219,3015,0.9273631840796019
69,43,39,69,2795,172,28.9,random,annealed,288,1,16,13,7,59,N=288,172,2967,0.9420289855072463
70,41,37,70,2635,235,28.9,random,annealed,288,1,16,14,7,59,N=288,235,2870,0.9181184668989547
71,38,34,71,2483,215,28.5,random,annealed,288,1,16,15,7,59,N=288,215,2698,0.9203113417346183
72,38,34,71,2483,253,28.2,random,annealed,288,1,16,16,7,59,N=288,215,2698,0.9203113417346183
73,38,34,71,2483,291,28.3,random,annealed,288,1,16,17,7,59,N=288,215,2698,0.9203113417346183
74,37,33,74,2544,194,28.7,random,annealed,288,1,16,18,7,59,N=288,194,2738,0.929145361577794
75,36,32,75,2475,225,28.6,random,annealed,288,1,16,19,7,59,N=288,225,2700,0.9166666666666666
76,36,32,75,2475,261,28.0,random,annealed,288,1,16,20,7,59,N=288,225,2700,0.9166666666666666
77,35,31,77,2457,238,28.2,random,annealed,288,1,16,21,7,59,N=288,238,2695,0.9116883116883117
78,35,31,77,2457,273,29.0,random,annealed,288,1,16,22,7,59,N=288,238,2695,0.9116883116883117
